TIMESTAMP_START,TART,TA_F,VPD_F,PA_F,WS_F,NETRAD,TS_F_MDS_1
2.00301E+11,1430,-0.988,5.043,67.594,1.903,259.9,-7.972
2.00301E+11,1500,-0.543,5.208,67.581,2.381,229.9,-7.499
2.00301E+11,1530,-0.35,5.284,67.568,2.251,176,-7.078
2.00301E+11,1600,-0.258,5.328,67.555,1.375,111.5,-6.733
2.00301E+11,1630,-0.989,5.041,67.542,1.804,29.52,-6.474
2.00301E+11,1700,-2.408,4.504,67.529,2.03,-16.07,-6.31
2.00301E+11,1730,-4.287,3.8,67.543,1.258,-49.9,-6.254
2.00301E+11,1800,-6.397,3.164,67.558,0.615,-61.37,-6.294
2.00301E+11,0800,-17.33,0.551,67.646,1.856,-85.1,-10.86
2.00301E+11,0830,-17.79,0.522,67.672,1.747,-68.62,-10.96
2.00301E+11,0900,-11.18,1.276,67.698,1.126,-21.53,-11.04
2.00301E+11,0930,-7.16,2.332,67.723,0.632,32.77,-11.07
2.00301E+11,1000,-7.632,2.218,67.749,0.86,51.21,-11.03
2.00301E+11,1030,-5.489,2.854,67.775,1.571,179.6,-10.91
2.00301E+11,1100,-4.43,3.208,67.801,1.435,217.4,-10.66
2.00301E+11,1130,-3.788,3.45,67.787,1.577,186.2,-10.27
2.00301E+11,1200,-2.911,3.742,67.772,1.967,256.6,-9.82
2.00301E+11,1230,-1.071,4.514,67.758,1.606,312.3,-9.34
2.00301E+11,1300,0.393,5.226,67.743,2.024,319.7,-8.75
2.00301E+11,1330,0.431,5.21,67.729,2.222,328.1,-8.15
2.00301E+11,1430,1.069,5.446,67.709,2.525,195.4,-6.952
2.00301E+11,1500,-0.626,4.667,67.704,2.187,30.5,-6.422
2.00301E+11,1530,-0.578,4.618,67.699,3.157,45.03,-6.216
2.00301E+11,1600,-0.448,4.471,67.694,2.546,39.97,-6.127
2.00301E+11,1630,-2.012,3.785,67.689,1.695,-56.12,-6.063
2.00301E+11,1700,-3.791,3.146,67.684,1.201,-53.2,-6.082
2.00301E+11,1730,-6.009,2.515,67.711,1.176,-54.62,-6.174
2.00301E+11,1800,-9.06,1.774,67.738,1.499,-67.25,-6.301
2.00301E+11,0800,-20.61,0.237,67.787,1.361,-65.67,-10.57
2.00301E+11,0830,-20.58,0.223,67.807,1.22,-59.93,-10.67
2.00301E+11,0900,-14.09,0.484,67.827,0.644,3.127,-10.78
2.00301E+11,0930,-9.22,1.41,67.846,0.949,79.89,-10.83
2.00301E+11,1000,-10.29,1.254,67.866,0.993,93,-10.78
2.00301E+11,1030,-8.62,1.636,67.886,0.962,134.4,-10.64
2.00301E+11,1100,-6.32,2.22,67.905,1.265,209.8,-10.39
2.00301E+11,1130,-4.3,2.898,67.894,1.824,278.8,-10.04
2.00301E+11,1200,-2.856,3.458,67.883,1.725,302.9,-9.59
2.00301E+11,1230,-2.009,3.793,67.871,1.875,326.3,-9.05
2.00301E+11,1300,-0.815,4.335,67.86,1.743,335.5,-8.44
2.00301E+11,1330,0.178,4.896,67.849,2.097,341.7,-7.816
2.00301E+11,1400,-0.142,4.794,67.837,2.186,168,-7.214
2.00301E+11,1430,0.087,4.765,67.842,1.928,207.5,-6.765
2.00301E+11,1500,0.49,4.959,67.847,1.688,131.7,-6.45
2.00301E+11,1530,0.556,5.007,67.853,2.169,75.07,-6.133
2.00301E+11,1600,-0.73,4.457,67.858,1.28,11.52,-5.916
2.00301E+11,1630,-1.178,4.34,67.863,1.269,-20.68,-5.838
2.00301E+11,1700,-1.235,4.422,67.868,3.153,-25.41,-5.829
2.00301E+11,1730,-2.23,3.878,67.899,3.254,-56.97,-5.855
2.00301E+11,1800,-5.369,2.857,67.93,1.936,-75.1,-5.92
2.00301E+11,0800,-12.64,0.658,68.262,2.265,-90.5,-9.41
2.00301E+11,0830,-14.22,0.564,68.276,1.998,-62.47,-9.51
2.00301E+11,0900,-9.81,1.197,68.291,2.348,-5.978,-9.59
2.00301E+11,0930,-7.793,1.677,68.305,1.987,67.07,-9.62
2.00301E+11,1000,-5.443,2.629,68.319,1.962,111.7,-9.59
2.00301E+11,1030,-3.785,3.441,68.334,1.86,173.3,-9.5
2.00301E+11,1100,-3.319,3.937,68.348,2.099,225.9,-9.31
2.00301E+11,1130,-2.213,4.392,68.314,2.387,227.8,-8.99
2.00301E+11,1200,-1.716,4.618,68.28,1.774,260.9,-8.61
2.00301E+11,1230,-0.355,5.256,68.247,2.002,308.7,-8.19
2.00301E+11,1300,0.35,5.458,68.213,2.132,317.6,-7.664
2.00301E+11,1330,0.76,5.719,68.179,2.554,294.8,-7.116
2.00301E+11,1400,1.641,6.18,68.145,2.414,288,-6.596
2.00301E+11,1430,2.152,6.465,68.135,2.442,266.7,-6.117
